title,content,description,language,source,published_at,USD_TRY_impact,GAU_TRY_impact,BIST100_impact,BTC_TRY_impact
Turkish exports reach all-time high in quarterly results,Market analysts predict continued volatility in the coming weeks...,Policy makers are considering various options to stabilize the economy......,en,Bloomberg,2025-06-19 18:29:36.833391,-0.43551981662999584,0.2671665326346754,1.2700371842053384,0.6099510907356149
Istanbul stock exchange hits new record high,International investors are closely watching Turkish economic developments...,International investors are closely watching Turkish economic developments......,tr,BBC,2025-05-27 13:42:36.833391,-1.5074422545138795,0.538724313966173,1.6086748183195656,0.5866665469262738
Turkish exports reach all-time high in quarterly results,Policy makers are considering various options to stabilize the economy...,Economic indicators show mixed signals for Turkish market outlook......,en,BBC,2025-06-09 17:13:36.833391,-0.5334282965624174,-0.3208514782642415,1.0536263728371482,0.6181000784295627
Turkish Central Bank raises interest rates to combat inflation,Economic indicators show mixed signals for Turkish market outlook...,Market analysts predict continued volatility in the coming weeks......,en,Haberturk,2025-06-14 08:05:36.833391,1.6995851689915948,1.0101280668873933,-1.0069436485188055,-0.15371233709593288
Currency volatility increases amid political uncertainty,International investors are closely watching Turkish economic developments...,Market analysts predict continued volatility in the coming weeks......,tr,CNN,2025-05-30 06:43:36.833391,-0.3104475143748176,1.8925421814458567,1.0622052239354882,0.7104822407479222
Central bank governor signals potential rate cuts ahead,Policy makers are considering various options to stabilize the economy...,International investors are closely watching Turkish economic developments......,tr,Anadolu Agency,2025-06-19 20:37:36.833391,-0.3893476596858998,1.4321707577703144,1.2857543517687418,0.785859361149885
Turkish lira strengthens against dollar after policy announcement,Policy makers are considering various options to stabilize the economy...,Policy makers are considering various options to stabilize the economy......,en,Reuters,2025-05-28 11:22:36.833391,-0.559942573571356,0.5810617740390065,-0.20767953715708232,-0.4327572613009206
Turkish lira strengthens against dollar after policy announcement,The government's new economic strategy aims to boost growth and stability...,Policy makers are considering various options to stabilize the economy......,en,Reuters,2025-05-31 18:22:36.833391,-2.391878608410752,1.8350192527911884,3.624327265223737,0.7390728385306736
Turkish banks report strong quarterly earnings,Economic indicators show mixed signals for Turkish market outlook...,International investors are closely watching Turkish economic developments......,en,Reuters,2025-06-27 07:07:36.833391,0.1341394529619473,0.8262299395279611,0.7244328358399734,-1.1062250068931845
Turkish banks report strong quarterly earnings,Policy makers are considering various options to stabilize the economy...,Economic indicators show mixed signals for Turkish market outlook......,tr,Anadolu Agency,2025-06-03 17:24:36.833391,-0.6503009321693151,0.6470892743681808,-1.352896287078927,0.23193607500356803
Turkish banks report strong quarterly earnings,Policy makers are considering various options to stabilize the economy...,Economic indicators show mixed signals for Turkish market outlook......,en,Bloomberg,2025-06-21 04:59:36.833391,-0.4670982620302854,0.1968889950510611,0.5308393853272855,-0.4929963799033738
Turkish lira strengthens against dollar after policy announcement,Market analysts predict continued volatility in the coming weeks...,Economic indicators show mixed signals for Turkish market outlook......,en,Bloomberg,2025-06-01 12:04:36.833391,-1.275055024697384,-0.5422197796809353,-1.145124597681742,2.0201282108580494
Turkish exports reach all-time high in quarterly results,International investors are closely watching Turkish economic developments...,Policy makers are considering various options to stabilize the economy......,en,CNN,2025-05-30 16:01:36.833391,-0.8647616810348635,0.9366091223818835,1.959463187065614,0.9506838543080768
Istanbul stock exchange hits new record high,Economic indicators show mixed signals for Turkish market outlook...,Policy makers are considering various options to stabilize the economy......,en,Haberturk,2025-05-31 02:40:36.833391,-0.5082848009509833,0.25595604534284827,0.07568975290455338,0.8328817089314609
Geopolitical tensions affect Turkish financial markets,Market analysts predict continued volatility in the coming weeks...,Policy makers are considering various options to stabilize the economy......,en,Hurriyet,2025-06-13 05:51:36.833391,0.7246053886954933,0.23610383031564658,-1.3676487177117684,-0.13613654985699342
Turkish Central Bank raises interest rates to combat inflation,The government's new economic strategy aims to boost growth and stability...,Policy makers are considering various options to stabilize the economy......,tr,Bloomberg,2025-06-19 17:57:36.833391,-1.132271331404259,1.4540724688487972,1.609770072460982,1.6038116490566592
New trade agreement signed between Turkey and EU,The government's new economic strategy aims to boost growth and stability...,Market analysts predict continued volatility in the coming weeks......,tr,Hurriyet,2025-06-21 09:13:36.833391,-1.3499626352649479,1.496998798935052,2.5176178210517426,0.29738873715486935
Turkish lira strengthens against dollar after policy announcement,International investors are closely watching Turkish economic developments...,Policy makers are considering various options to stabilize the economy......,en,Bloomberg,2025-06-17 03:36:36.833391,-0.19796912590441307,0.9606096918774614,1.3107591919018389,1.1567041988074458
Geopolitical tensions affect Turkish financial markets,Market analysts predict continued volatility in the coming weeks...,Market analysts predict continued volatility in the coming weeks......,en,Bloomberg,2025-06-16 17:17:36.833391,0.9175138714599674,1.0702964855746226,-0.8595489919582107,0.48263847676855326
Turkish tourism industry bounces back strongly,Market analysts predict continued volatility in the coming weeks...,The government's new economic strategy aims to boost growth and stability......,en,BBC,2025-06-10 13:38:36.833391,-2.1342799453599253,1.1825146946606293,3.1068160280780055,1.1510882547717323
Government announces infrastructure investment program,Economic indicators show mixed signals for Turkish market outlook...,Policy makers are considering various options to stabilize the economy......,en,Reuters,2025-06-05 03:34:36.833391,-1.5889032333896815,0.7488523068845719,0.6843722348373018,0.46440294784377484
Turkish lira strengthens against dollar after policy announcement,The government's new economic strategy aims to boost growth and stability...,Economic indicators show mixed signals for Turkish market outlook......,en,Anadolu Agency,2025-06-05 20:00:36.833391,-1.277241186105798,1.0497824687326074,2.9800460771254573,1.3542932423227834
Inflation concerns grow as food prices surge in Turkey,Market analysts predict continued volatility in the coming weeks...,Market analysts predict continued volatility in the coming weeks......,tr,Bloomberg,2025-06-26 20:57:36.833391,3.2000491158622033,1.7052207005740925,-3.020249350867865,-1.473409082005304
Turkish economy shows signs of recovery in latest GDP data,International investors are closely watching Turkish economic developments...,The government's new economic strategy aims to boost growth and stability......,en,BBC,2025-05-29 21:08:36.833391,-2.597411025876151,1.0915928995903712,2.743968549694346,1.2655615525660255
Central bank governor signals potential rate cuts ahead,International investors are closely watching Turkish economic developments...,International investors are closely watching Turkish economic developments......,en,Haberturk,2025-06-11 11:11:36.833391,-1.1193921089131738,0.5368220314839032,1.2056571688983972,0.7284016275590732
Currency volatility increases amid political uncertainty,International investors are closely watching Turkish economic developments...,Market analysts predict continued volatility in the coming weeks......,en,Hurriyet,2025-06-17 18:18:36.833391,0.21605554491795642,1.8194662526206393,1.2655738505141154,0.25170073718169217
Turkish manufacturing sector expands for third consecutive month,Market analysts predict continued volatility in the coming weeks...,Economic indicators show mixed signals for Turkish market outlook......,en,Haberturk,2025-06-14 16:07:36.833391,-0.31858391144462256,-0.1824113966907918,-0.1921480344499116,-0.3027547183111929
Inflation concerns grow as food prices surge in Turkey,Economic indicators show mixed signals for Turkish market outlook...,Policy makers are considering various options to stabilize the economy......,tr,Reuters,2025-06-21 13:08:36.833391,1.1215497124131135,0.8886165877787713,-2.648278191177436,0.7420590040050533
Turkish manufacturing sector expands for third consecutive month,International investors are closely watching Turkish economic developments...,The government's new economic strategy aims to boost growth and stability......,tr,Anadolu Agency,2025-06-22 15:14:36.833391,-1.856107877732678,1.838391685894876,3.478257024466382,1.3601488774389887
Turkish manufacturing sector expands for third consecutive month,Market analysts predict continued volatility in the coming weeks...,Policy makers are considering various options to stabilize the economy......,tr,Hurriyet,2025-06-24 16:43:36.833391,-0.08138075373526413,0.0053083784182460245,0.09136241099813941,-1.0331315397550203
Currency volatility increases amid political uncertainty,The government's new economic strategy aims to boost growth and stability...,Policy makers are considering various options to stabilize the economy......,tr,CNN,2025-06-11 04:53:36.833391,-1.5866933174631064,1.6718083778905364,1.572525834812133,-0.5502670576000108
Turkish banks report strong quarterly earnings,Market analysts predict continued volatility in the coming weeks...,The government's new economic strategy aims to boost growth and stability......,en,Anadolu Agency,2025-06-16 06:16:36.833391,-2.3320404765298264,0.4994276404044512,3.277781597034968,0.5508360219817889
Turkish tourism industry bounces back strongly,The government's new economic strategy aims to boost growth and stability...,The government's new economic strategy aims to boost growth and stability......,tr,Bloomberg,2025-06-26 18:25:36.833391,-1.6796491448173816,1.1614504053428507,3.3368567334910937,1.2058384894430787
Government announces infrastructure investment program,Policy makers are considering various options to stabilize the economy...,Economic indicators show mixed signals for Turkish market outlook......,tr,Bloomberg,2025-06-19 05:35:36.833391,-0.19313084401866948,-0.20082387929577478,0.5952354728677225,0.07102800336404469
Currency volatility increases amid political uncertainty,Market analysts predict continued volatility in the coming weeks...,Policy makers are considering various options to stabilize the economy......,tr,Haberturk,2025-06-04 13:03:36.833391,-0.34349320044365705,1.321278239817611,-0.19472772413428785,-0.4533071292398669
Erdogan announces new economic reform package,Economic indicators show mixed signals for Turkish market outlook...,Economic indicators show mixed signals for Turkish market outlook......,tr,Reuters,2025-06-01 16:04:36.833391,-1.0334229999246227,-0.3264732083678962,0.829008178618259,-0.20696486190732213
Inflation concerns grow as food prices surge in Turkey,Market analysts predict continued volatility in the coming weeks...,The government's new economic strategy aims to boost growth and stability......,tr,Haberturk,2025-06-13 02:05:36.833391,0.8589900613953163,2.636284183306395,0.4019098930758188,0.5066163876999508
Turkish Central Bank raises interest rates to combat inflation,Market analysts predict continued volatility in the coming weeks...,The government's new economic strategy aims to boost growth and stability......,tr,BBC,2025-06-04 18:22:36.833391,-1.0056939129602325,1.6663585656621058,1.4077014634648561,1.401480043048814
Currency volatility increases amid political uncertainty,The government's new economic strategy aims to boost growth and stability...,International investors are closely watching Turkish economic developments......,en,BBC,2025-06-09 09:37:36.833391,-1.3505863475660829,0.6876761991162538,0.8796565016589917,1.5101730307325738
Turkish exports reach all-time high in quarterly results,The government's new economic strategy aims to boost growth and stability...,Market analysts predict continued volatility in the coming weeks......,en,CNN,2025-06-21 09:09:36.833391,-1.2316385118651456,0.8883615770080772,2.828228355930693,1.6801488324304843
Turkish lira strengthens against dollar after policy announcement,Market analysts predict continued volatility in the coming weeks...,The government's new economic strategy aims to boost growth and stability......,en,Bloomberg,2025-06-24 22:10:36.833391,-1.2723879021380613,0.6614832458109532,2.374583816859869,2.4808791976486577
